#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : Copernicus
#Format Version : 1.0
#Last Update : 20200615091703
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FVHY.nc,-27.62167,40.72147,-64.04682,4.75365,2010-02-02T16:26:00Z,2010-05-30T17:00:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2019-05-05T17:55:31Z,R, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2004.nc,35.64470,46.92720,-9.76970,0.13694,2004-08-23T13:38:00Z,2004-09-27T11:38:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:15:52Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2005.nc,-4.57250,43.33140,-31.08560,7.88139,2005-05-05T07:49:00Z,2005-12-05T06:56:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:15:51Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2006.nc,12.40000,42.21667,7.45000,65.53333,2006-09-12T15:26:00Z,2006-12-25T12:00:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2008.nc,26.26970,41.41670,-31.18440,3.95056,2008-10-22T05:25:00Z,2008-11-16T07:30:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:29Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2009.nc,14.25360,41.42190,-63.05970,29.16780,2009-03-03T20:17:00Z,2009-12-20T06:30:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:29Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2010.nc,24.48900,40.27167,-79.48333,2.57333,2010-10-10T06:15:00Z,2010-12-02T15:03:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2011.nc,-8.93333,42.93333,-22.23333,29.98333,2011-03-23T07:44:00Z,2011-10-21T05:49:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2012.nc,-7.95000,47.00000,-23.03333,-0.78333,2012-02-26T06:24:00Z,2012-05-19T17:52:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/GL_TS_BO_FZVN_2013.nc,-8.00000,47.61666,-22.25000,17.66667,2013-02-03T14:08:00Z,2013-11-05T06:27:00Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-03-06T05:16:31Z,D, DEPH PSAL
