#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : Copernicus
#Format Version : 1.0
#Last Update : 20200615111537
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_MO_Barcelona-coast-buoy_20200524.nc,41.32,41.32,2.2,2.2,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH VHM0 VAVH VZMX VHZA VH110 VTPK VAVT VTZA VT110 VTM02 VMDR TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_MO_Ceuta-coast-buoy_20200524.nc,35.9,35.9,-5.33,-5.33,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH VHM0 VAVH VZMX VHZA VH110 VTPK VAVT VTZA VT110 VTM02 VMDR TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_MO_Malaga-coast-buoy_20200524.nc,36.66,36.66,-4.44,-4.44,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH VHM0 VAVH VZMX VHZA VH110 VTPK VAVT VTZA VT110 VTM02 VMDR TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_MO_Tarragona-coast-buoy_20200524.nc,41.0719,41.0722,1.194,1.1943,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH VHM0 VAVH VZMX VHZA VH110 VTPK VAVT VTZA VT110 VTM02 VMDR TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_AlcudiaTG_20200524.nc,39.8347,39.8347,3.13917,3.13917,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_AlgecirasTG_20200524.nc,36.1769,36.1769,-5.39833,-5.39833,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_Alicante2TG_20200524.nc,38.33889,38.33889,-0.48139,-0.48139,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Instituto Geográfico Nacional (Spain),2020-05-26T23:25:46Z,R, DEPH ATMS SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_Almeria2TG_20200524.nc,36.8319,36.8319,-2.4809,-2.4809,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_Almeria3TG_20200524.nc,36.83223,36.83223,-2.48495,-2.48495,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Instituto Geográfico Nacional (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_AlmeriaTG_20200524.nc,36.83,36.83,-2.478,-2.478,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_BarcelonaTG_20200524.nc,41.342,41.342,2.163,2.163,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_CarbonerasTG_20200524.nc,36.9743,36.9743,-1.8996,-1.8996,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_CartagenaTG_20200524.nc,37.59668,37.59668,-0.97383,-0.97383,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Instituto Geográfico Nacional (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_FormenteraTG_20200524.nc,38.7347,38.7347,1.41889,1.41889,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_GandiaTG_20200524.nc,38.995,38.995,-0.152,-0.152,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_IbizaTG_20200524.nc,38.9111,38.9111,1.44972,1.44972,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_MahonTG_20200524.nc,39.893,39.893,4.27056,4.27056,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_MelillaTG_20200524.nc,35.291,35.291,-2.918,-2.918,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_MotrilTG_20200524.nc,36.72,36.72,-3.524,-3.524,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_PalmadeMallorcaTG_20200524.nc,39.5603,39.5603,2.6375,2.6375,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_SaguntoTG_20200524.nc,39.634,39.634,-0.206,-0.206,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_TarifaTG_20200524.nc,36.0064,36.0064,-5.60361,-5.60361,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_TarragonaTG_20200524.nc,41.0789,41.0789,1.2132,1.2132,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_TS_TG_ValenciaTG_20200524.nc,39.46,39.46,-0.33,-0.33,2020-05-24T00:00:00Z,2020-05-24T23:59:00Z,Puertos del Estado (Spain),2020-05-26T23:25:46Z,R, DEPH SLEV
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100196_20200524.nc,41.8979,41.9009,3.6389,3.6517,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100198_20200524.nc,36.5689,36.5718,-2.3431,-2.3413,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100280_20200524.nc,40.6836,40.6865,1.4648,1.4673,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100281_20200524.nc,39.5117,39.5132,0.202,0.2039,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100417_20200524.nc,37.6528,37.6528,-0.3107,-0.3088,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/IR_WS_MO_6100430_20200524.nc,39.5615,39.5615,2.0935,2.0953,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Puertos del Estado (Spain),2020-05-26T23:26:21Z,R, FREQUENCY FREQUENCY_BOUNDS VSPEC1D THETA1 STHETA1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_PR_PF_6903288_20200524.nc,39.943745,39.943745,24.2177,24.2177,2020-05-24T12:02:35Z,2020-05-24T12:02:35Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-05-28T14:10:34Z,R, PRES TEMP PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102507_20200524.nc,31.20910,31.20919,29.88422,29.88435,2020-05-24T00:00:00Z,2020-05-24T15:00:00Z,Meteo France,2020-05-25T06:10:58Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102508_20200524.nc,33.09337,33.13825,29.68540,29.83080,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,Meteo France,2020-05-25T06:10:59Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102552_20200524.nc,35.79151,35.79324,35.85026,35.85160,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2020-05-25T06:11:00Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102574_20200524.nc,40.51913,40.52021,17.11495,17.11549,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2020-05-25T06:11:02Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102762_20200524.nc,34.21048,34.35879,26.37179,26.47914,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS,2020-05-25T06:11:03Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6102763_20200524.nc,31.75340,31.80950,32.73351,32.85445,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS,2020-05-25T06:11:04Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6202685_20200524.nc,39.25740,39.30960,11.93980,11.98860,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,SOCIB (Balearic Islands Coastal Observing and Forecasting System),2020-05-25T06:11:04Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6202686_20200524.nc,38.83420,38.92860,3.64420,3.79520,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,SOCIB (Balearic Islands Coastal Observing and Forecasting System),2020-05-25T06:11:05Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6202688_20200524.nc,39.76840,39.80400,6.81380,6.92040,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,SOCIB (Balearic Islands Coastal Observing and Forecasting System),2020-05-25T06:11:05Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6202690_20200524.nc,41.72420,41.77620,5.28120,5.44260,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,SOCIB (Balearic Islands Coastal Observing and Forecasting System),2020-05-25T06:11:06Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_DC_6202691_20200524.nc,39.95200,39.99020,2.85580,2.95860,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,SOCIB (Balearic Islands Coastal Observing and Forecasting System),2020-05-25T06:11:07Z,R, EWCT NSCT DEPH DROGUE_PRESENCE
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_61277_20200524.nc,35.7263,35.7263,25.1307,25.1307,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-05-26T19:10:32Z,R, DEPH ATMS DOX1 FLU2 GDIR GSPD HCDT HCSP PRES PSAL TEMP TUR4 VHM0 VMDR VTM02 VTPK VZMX WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_61499_20200524.nc,39.4928,39.4928,2.7004,2.7004,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:16Z,R, DEPH ATMP CNDC DEWT DRYT GSPD NRAD PSAL RELH TEMP VAVT VDIR VEMH VGTA VHM0 VHZA VMDR VTZM WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ADN-DWRG1_20200524.nc,45.5655,45.5655,13.248,13.248,2020-05-24T00:00:00Z,2020-05-25T00:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2020-05-25T04:10:39Z,R, DEPH VCMX VTZM VH110 VT110 VAVH VAVT VTPK VPED VPSP VTZA VHM0
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ADN-DWRG2_20200524.nc,45.6995,45.6995,13.209,13.209,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2020-05-25T04:10:41Z,R, DEPH VCMX VTZM VH110 VT110 VAVH VAVT VTPK VPED VPSP VTZA VHM0
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ADN-DWRG3_20200524.nc,45.688266,45.688266,13.521316,13.521316,2020-05-24T00:00:00Z,2020-05-25T00:00:00Z,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),2020-05-25T04:10:43Z,R, DEPH VCMX VTZM VH110 VT110 VAVH VAVT VTPK VPED VPSP VTZA VHM0
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ATHOS_20200524.nc,39.975,39.975,24.7294,24.7294,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-05-26T19:10:34Z,R, DEPH ATMS DOX1 DRYT FLU2 GSPD HCDT HCSP PRES PSAL TEMP TUR4 VHM0 VMDR VTM02 VTPK VZMX WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_CALA-MILLOR_20200524.nc,39.5963,39.5963,3.38315,3.38315,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:19Z,R, DEPH ATMP DRYT GDIR GSPD PRHT PRRT RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_CIUTADELLA_20200524.nc,39.9998,39.9998,3.83122,3.83122,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:20Z,R, DEPH ATMP HCDT HCSP PRES SVEL TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ESPORLES_20200524.nc,39.6656,39.6656,2.5812,2.5812,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:21Z,R, DEPH ATMP DRYT GDIR GSPD PRHT PRRT RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_ESTELLENCS_20200524.nc,39.6543,39.6543,2.48342,2.48342,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:23Z,R, DEPH ATMP DEWT DRYT GSPD RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_GALFI_20200524.nc,38.9519,38.9519,1.21982,1.21982,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:23Z,R, DEPH ATMP DRYT GDIR GSPD PRHT PRRT RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_HERAKLION_20200524.nc,35.4342,35.4342,25.0792,25.0792,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-05-26T19:10:36Z,R, DEPH ATMS DRYT GSPD HCDT HCSP PSAL TEMP VHM0 VMDR VTM02 VTPK VZMX WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_Kariani_20200524.nc,40.728916,40.728916,23.973534,23.973534,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,Democritus University Of Thrace (DUTH),2020-06-10T18:10:46Z,R, DEPH EWCT HCDT HCSP NSCT PRES VAVH VCSP VDIR VH110 VHM0 VPED VPSP VTM02 VTPK VTZA VZMX
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_MYKON_20200524.nc,37.5194,37.5194,25.4597,25.4597,2020-05-24T00:00:00Z,2020-05-24T21:00:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2020-05-26T19:10:37Z,R, DEPH ATMS DRYT GDIR GSPD HCDT HCSP PSAL RELH TEMP VHM0 VMDR VTPK VZMX WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_OBSEA_20200524.nc,41.182,41.182,1.75235,1.75235,2020-05-24T00:00:00Z,2020-05-24T23:00:00Z,SARTI Research Group. Electronics Dept. Universitat Politecnica de Catalunya (UPC),2020-05-26T02:11:25Z,R, DEPH PRES ATMS DRYT WSPD WDIR TEMP PSAL CNDC SVEL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_PARC-BIT_20200524.nc,39.6357,39.6357,2.63188,2.63188,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:26Z,R, DEPH ATMP DRYT GDIR GSPD PRHT PRRT RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_POLLENSA_20200524.nc,39.9046,39.9046,3.08847,3.08847,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:27Z,R, DEPH ATMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_SON-BOU_20200524.nc,39.8985,39.8985,4.07666,4.07666,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:48Z,R, DEPH ATMP DRYT GDIR GSPD PRHT PRRT RELH WDIR WSPD
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_MO_VIDA_20200524.nc,45.5488,45.5488,13.550525,13.550525,2020-05-24T00:00:00Z,2020-05-24T23:30:00Z,NIB-MBS,2020-05-25T03:10:33Z,R, DEPH EWCT NSCT WSPD WDIR DRYT RELH TEMP PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_TG_ANDRATX_20200524.nc,39.5442,39.5442,2.37846,2.37846,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:18Z,R, DEPH ATMP PRES SLEV TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_TG_COLONIA-SANT-PERE_20200524.nc,39.7373,39.7373,3.27335,3.27335,2020-05-24T00:00:00Z,2020-05-24T23:50:00Z,Sistema de Observacion y prediccion Costero de las Islas Baleares (SOCIB) - Spain,2020-05-26T02:11:21Z,R, DEPH ATMP PRES SLEV TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/latest/20200524/MO_TS_TG_IDSL-Hadera_20200524.nc,32.4723,32.4723,34.8826,34.8826,2020-05-24T00:00:00Z,2020-05-24T23:55:00Z,Joint Research Centre(JRC);Israel Oceanographic and Limnological Research (IOLR),2020-05-28T11:12:06Z,R, DEPH SLEV
